,frame,x,y,Bra_ratio,type,Class,min_row,min_col,bar_orientation
24,62,809.3089005235602,1613.6649214659683,0.37115825458417856,high,2.0,1570,802,vertical
25,62,834.3735849056603,1724.9245283018868,0.34782516659469437,high,2.0,1570,802,vertical
26,62,824.5434782608696,1626.0347826086957,0.3475540971411652,high,2.0,1570,802,vertical
27,62,835.5,1696.575,0.376710105506307,high,1.0,1570,802,vertical
28,62,820.567335243553,1662.8080229226362,0.43758143008796857,high,2.0,1570,802,vertical
29,62,831.4204081632653,1747.8816326530612,0.42177978165546903,high,2.0,1570,802,vertical
30,62,833.0541516245487,1603.5090252707582,0.320449292133644,high,2.0,1570,802,vertical
31,62,844.3975903614457,1744.210843373494,0.3974600722764007,high,1.0,1570,802,vertical
32,62,837.6666666666666,1575.031746031746,0.3145052276199816,high,1.0,1570,802,vertical
33,62,809.2623574144486,1764.9315589353612,0.4307236631825065,high,2.0,1570,802,vertical
34,62,815.9230769230769,1724.7596153846157,0.36087563306702514,high,2.0,1570,802,vertical
35,62,802.0535714285714,1599.9642857142858,0.33505290141907956,high,1.0,1570,802,vertical
36,62,811.0087719298245,1644.5394736842106,0.38351028332221077,high,2.0,1570,802,vertical
37,62,833.7391304347826,1704.136645962733,0.41540042697396096,high,1.0,1570,802,vertical
38,62,809.4052631578948,1625.6631578947367,0.4200201665347862,high,2.0,1570,802,vertical
39,62,819.3970588235294,1644.125,0.44692957340600076,high,1.0,1570,802,vertical
40,62,821.3723404255319,1588.5053191489362,0.30826233528250985,high,2.0,1570,802,vertical
41,62,809.7590361445783,1746.644578313253,0.4024965532754309,high,2.0,1570,802,vertical
42,62,814.0324825986079,1706.4269141531322,0.36492111173371633,high,2.0,1570,802,vertical
43,62,839.5545454545454,1634.5848484848484,0.3502544700892533,high,2.0,1570,802,vertical
44,62,819.2055555555555,1660.3444444444444,0.3352634469110027,high,2.0,1570,802,vertical
45,62,824.4019607843137,1726.8921568627452,0.3513330330959426,high,2.0,1570,802,vertical
46,62,833.9946808510638,1735.4255319148936,0.33000132857379516,high,2.0,1570,802,vertical
47,62,843.4576923076924,1761.4884615384617,0.32572409481665326,high,2.0,1570,802,vertical
48,62,823.4580152671756,1746.3587786259543,0.31978162090801054,high,1.0,1570,802,vertical
49,62,810.219298245614,1618.8070175438595,0.3580426791121274,high,1.0,1570,802,vertical
50,62,814.3630136986301,1694.9657534246576,0.45613373459746615,high,2.0,1570,802,vertical
51,62,819.3533333333334,1768.1266666666668,0.31718151643747383,high,2.0,1570,802,vertical
52,62,834.1042471042471,1781.918918918919,0.5281329761534356,high,2.0,1570,802,vertical
53,62,805.0666666666667,1692.88,0.43620791980172713,high,2.0,1570,802,vertical
54,62,838.2139737991266,1714.698689956332,0.3229414561830438,high,2.0,1570,802,vertical
55,62,817.8074074074074,1746.148148148148,0.3128770383698743,high,2.0,1570,802,vertical
56,62,841.8753799392098,1742.559270516717,0.3111774444874039,high,2.0,1570,802,vertical
57,62,826.6533333333333,1606.2933333333333,0.3536531039724629,high,1.0,1570,802,vertical
58,62,824.696335078534,1635.628272251309,0.3740653812072969,high,2.0,1570,802,vertical
59,62,840.1909722222222,1597.0833333333333,0.42575113396425346,high,2.0,1570,802,vertical
60,62,832.3864541832669,1646.8446215139445,0.44287524375356296,high,2.0,1570,802,vertical
61,62,816.736,1712.336,0.3957369722361137,high,2.0,1570,802,vertical
62,62,811.7117117117117,1638.7027027027027,0.5026157350766972,high,2.0,1570,802,vertical
63,62,816.1259259259259,1615.111111111111,0.3442925851014184,high,2.0,1570,802,vertical
64,62,815.9814814814815,1603.888888888889,0.32603448476561087,high,1.0,1570,802,vertical
65,62,805.5779467680609,1598.745247148289,0.3962925145565081,high,2.0,1570,802,vertical
66,62,833.2837209302326,1626.5162790697675,0.4757240951843983,high,2.0,1570,802,vertical
67,62,825.5,1701.1825396825398,0.3448168050994041,high,2.0,1570,802,vertical
68,62,820.3782771535581,1724.5168539325844,0.3355857001389386,high,2.0,1570,802,vertical
69,62,817.9202898550725,1740.4492753623188,0.5001007706636781,high,2.0,1570,802,vertical
70,62,823.0503597122303,1599.4820143884892,0.3198804042209649,high,1.0,1570,802,vertical
71,62,837.7324561403509,1605.7149122807018,0.38671468023545236,high,2.0,1570,802,vertical
72,62,806.3076923076923,1755.7065527065529,0.44584753634845664,high,2.0,1570,802,vertical
73,62,817.0300751879699,1606.954887218045,0.39486674652935383,high,1.0,1570,802,vertical
74,62,822.125,1675.263888888889,0.3205976714824522,high,2.0,1570,802,vertical
75,62,823.2888888888889,1651.5444444444445,0.4682205743375412,high,2.0,1570,802,vertical
76,62,824.6388888888889,1716.3333333333333,0.3100909508497933,high,1.0,1570,802,vertical
77,62,836.7616822429907,1754.6308411214952,0.4744563864643347,high,2.0,1570,802,vertical
78,62,811.4473684210526,1724.2894736842106,0.6581923616425012,high,1.0,1570,802,vertical
79,62,822.2177419354839,1612.9032258064517,0.34952612190320415,high,2.0,1570,802,vertical
80,62,841.1951219512196,1714.658536585366,0.42026393995869643,high,1.0,1570,802,vertical
81,62,813.25,1593.175,0.3501707039084325,high,2.0,1570,802,vertical
82,62,812.375,1722.1607142857142,0.4576360313028143,high,2.0,1570,802,vertical
83,62,806.4,1724.8,0.7197297767582523,high,1.0,1570,802,vertical
84,62,829.0,1712.6752136752136,0.3432616272133885,high,2.0,1570,802,vertical
85,62,837.9148936170212,1767.4851063829788,0.4524769677924473,high,2.0,1570,802,vertical
86,62,825.16,1786.02,0.33723710068156376,high,2.0,1570,802,vertical
87,62,819.3096774193548,1597.0064516129032,0.3763477045423424,high,2.0,1570,802,vertical
88,62,831.2931034482758,1663.2586206896551,0.4268590541961562,high,2.0,1570,802,vertical
89,62,829.1290322580645,1602.3333333333333,0.3491700949527947,high,2.0,1570,802,vertical
90,62,832.4133333333333,1610.4266666666667,0.414275782342622,high,2.0,1570,802,vertical
91,62,842.8632075471698,1580.688679245283,0.26387047030282246,low,1.0,1570,802,vertical
92,62,811.9308510638298,1606.787234042553,0.25589314032797933,low,2.0,1570,802,vertical
93,62,820.5422535211268,1684.056338028169,0.26517797166276436,low,1.0,1570,802,vertical
94,62,822.9639344262295,1684.0032786885247,0.25391927970598416,low,2.0,1570,802,vertical
95,62,822.6464646464647,1578.6430976430977,0.26079691010537315,low,2.0,1570,802,vertical
96,62,804.7466666666667,1670.048888888889,0.29325110360659845,low,2.0,1570,802,vertical
97,62,835.9140271493212,1578.7330316742082,0.2466724597856262,low,2.0,1570,802,vertical
98,62,822.8096885813148,1604.7404844290656,0.2795948860552571,low,2.0,1570,802,vertical
99,62,845.7590361445783,1685.8373493975903,0.2932227759044302,low,1.0,1570,802,vertical
100,62,808.6,1616.76875,0.09313164145328573,low,1.0,1570,802,vertical
101,62,817.3365384615385,1692.1153846153843,0.2908159605301618,low,1.0,1570,802,vertical
102,62,816.3880597014926,1668.6716417910447,0.0823799866914006,low,1.0,1570,802,vertical
103,62,829.9470588235295,1776.4117647058824,0.14850761953491137,low,1.0,1570,802,vertical
104,62,835.4926829268293,1586.4829268292683,0.19703557903972652,low,1.0,1570,802,vertical
105,62,810.9704797047971,1586.0553505535056,0.2436656644046445,low,2.0,1570,802,vertical
106,62,811.4669603524229,1782.9339207048458,0.24178176679231597,low,1.0,1570,802,vertical
107,62,812.7924528301887,1677.089622641509,0.29193155387188896,low,2.0,1570,802,vertical
108,62,821.6627450980392,1717.0156862745098,0.30196338068384615,low,2.0,1570,802,vertical
109,62,827.8382978723404,1694.144680851064,0.2775284708102031,low,2.0,1570,802,vertical
110,62,806.0154639175257,1773.1030927835052,0.2540370200209059,low,1.0,1570,802,vertical
111,62,828.8439024390244,1587.541463414634,0.27409454389356364,low,2.0,1570,802,vertical
112,62,843.2743682310469,1668.725631768953,0.27709510745455274,low,2.0,1570,802,vertical
113,62,833.2576687116565,1619.5950920245398,0.29397585138647847,low,1.0,1570,802,vertical
114,62,803.6811594202899,1760.0434782608695,0.21963593727531827,low,2.0,1570,802,vertical
115,62,842.5363636363636,1685.0318181818182,0.2363503638777856,low,2.0,1570,802,vertical
116,62,839.6069651741293,1702.0,0.1997160511545558,low,2.0,1570,802,vertical
117,62,809.3045685279188,1668.5837563451776,0.2758596014848382,low,2.0,1570,802,vertical
118,62,837.1203007518797,1617.1315789473683,0.3028403667688635,low,2.0,1570,802,vertical
119,62,820.0702702702703,1674.8756756756757,0.21442016139519915,low,2.0,1570,802,vertical
120,62,836.3116883116883,1693.0064935064936,0.2277459403088841,low,2.0,1570,802,vertical
121,62,818.5279187817259,1780.6497461928934,0.2287965850941121,low,2.0,1570,802,vertical
122,62,807.5172413793103,1665.6724137931035,0.2479111053886819,low,1.0,1570,802,vertical
123,62,812.1730769230769,1713.673076923077,0.22677575067909844,low,1.0,1570,802,vertical
124,62,827.0795454545455,1593.5568181818182,0.2739070085946726,low,2.0,1570,802,vertical
125,62,816.051094890511,1670.2627737226278,0.2979447350409178,low,2.0,1570,802,vertical
126,62,831.247311827957,1702.860215053763,0.2916536330156954,low,2.0,1570,802,vertical
127,62,816.0,1770.3920454545455,0.2723908262970588,low,2.0,1570,802,vertical
128,62,815.9795918367347,1785.299319727891,0.29598368717570883,low,2.0,1570,802,vertical
129,62,804.5853658536586,1749.9268292682927,0.2112894675091037,low,2.0,1570,802,vertical
130,62,825.1633663366337,1707.5247524752476,0.2478381711710837,low,2.0,1570,802,vertical
131,62,812.375,1754.5,0.1978394071042894,low,2.0,1570,802,vertical
132,62,826.7096774193549,1696.7096774193549,0.24476583325824816,low,1.0,1570,802,vertical
133,62,804.0689655172414,1730.2974137931035,0.24902819211447316,low,2.0,1570,802,vertical
134,62,811.9607843137255,1688.7843137254902,0.26703195517406386,low,2.0,1570,802,vertical
135,62,818.0602409638554,1766.9036144578313,0.21166324890775678,low,1.0,1570,802,vertical
136,62,831.2773109243698,1681.6218487394958,0.23132362858973127,low,2.0,1570,802,vertical
137,62,823.6685714285715,1775.2914285714285,0.2992282237807413,low,2.0,1570,802,vertical
138,62,822.0833333333334,1687.3125,0.2963375826263924,low,2.0,1570,802,vertical
139,62,822.5253164556962,1694.4746835443038,0.26276716141863393,low,2.0,1570,802,vertical
140,62,803.1085972850678,1632.9909502262444,0.2547990063233965,low,2.0,1570,802,vertical
141,62,819.7339449541284,1760.4128440366972,0.25439495752657987,low,2.0,1570,802,vertical
142,62,832.9415584415584,1680.5454545454545,0.1972222283535188,low,2.0,1570,802,vertical
143,62,813.7941176470588,1699.9117647058824,0.24351034337441488,low,1.0,1570,802,vertical
144,62,816.3243243243244,1600.2432432432431,0.29945671129410867,low,2.0,1570,802,vertical
145,62,808.06,1760.3,0.196344860951237,low,2.0,1570,802,vertical
146,62,829.5217391304348,1686.0434782608695,0.25242469637675896,low,1.0,1570,802,vertical
147,62,818.1176470588235,1625.5882352941176,0.08911778563466496,low,1.0,1570,802,vertical
148,62,839.047619047619,1641.928571428571,0.22469871433556107,low,1.0,1570,802,vertical
149,62,802.0598802395209,1621.6107784431138,0.2496188192421078,low,2.0,1570,802,vertical
150,62,838.2043010752689,1678.6236559139784,0.29296572471851995,low,2.0,1570,802,vertical
151,62,826.9893048128342,1729.6524064171124,0.2969013933733299,low,2.0,1570,802,vertical
152,63,825.743670886076,1736.4715189873418,0.4098413230129681,high,2.0,1570,802,vertical
153,63,842.015306122449,1695.8622448979593,0.32299450270263014,high,1.0,1570,802,vertical
154,63,811.7647058823529,1680.5775401069518,0.3705273677386557,high,1.0,1570,802,vertical
155,63,825.182156133829,1628.8475836431228,0.37830544898757523,high,1.0,1570,802,vertical
156,63,828.077519379845,1755.3953488372092,0.40098136576176086,high,2.0,1570,802,vertical
157,63,817.236559139785,1750.0967741935483,0.40364493129577783,high,2.0,1570,802,vertical
158,63,813.4669421487604,1735.2520661157023,0.8829606840418541,high,1.0,1570,802,vertical
159,63,819.9344262295082,1641.229508196721,0.46110608170230494,high,2.0,1570,802,vertical
160,63,836.4155844155844,1743.1168831168832,0.38972396501877415,high,2.0,1570,802,vertical
161,63,825.6521739130435,1756.193236714976,0.3293533297005499,high,2.0,1570,802,vertical
162,63,808.7277227722773,1613.1881188118812,0.35316351767304527,high,2.0,1570,802,vertical
163,63,826.5502958579882,1608.7041420118344,0.31765358915078384,high,1.0,1570,802,vertical
164,63,843.1674008810572,1687.0176211453745,0.3303426128731213,high,1.0,1570,802,vertical
165,63,838.7215496368038,1618.9007263922515,0.30983222687559275,high,2.0,1570,802,vertical
166,63,818.922077922078,1732.6883116883116,0.37492752516853245,high,2.0,1570,802,vertical
167,63,837.9909090909091,1590.9454545454546,0.4150498822774675,high,1.0,1570,802,vertical
168,63,831.1813725490196,1786.7696078431372,0.3742606053070142,high,1.0,1570,802,vertical
169,63,824.9379562043796,1744.339416058394,0.45363319127342794,high,2.0,1570,802,vertical
170,63,837.1719298245614,1715.838596491228,0.34208403362766493,high,2.0,1570,802,vertical
171,63,817.5859030837005,1609.942731277533,0.3919893239878939,high,1.0,1570,802,vertical
172,63,826.5164835164835,1707.324175824176,0.33346655351107896,high,1.0,1570,802,vertical
173,63,830.3612334801762,1764.9295154185022,0.4903690119780736,high,2.0,1570,802,vertical
174,63,844.9078947368421,1735.407894736842,0.3330503726592078,high,1.0,1570,802,vertical
175,63,811.6727272727272,1724.8060606060606,0.5068137852359468,high,2.0,1570,802,vertical
176,63,834.375,1724.6208333333334,0.31422004473440923,high,2.0,1570,802,vertical
177,63,825.8905472636816,1651.870646766169,0.47261228246728554,high,2.0,1570,802,vertical
178,63,816.8030303030303,1715.5757575757575,0.3838183641884882,high,2.0,1570,802,vertical
179,63,828.4275862068965,1597.2206896551725,0.3109798701027386,high,2.0,1570,802,vertical
180,63,816.9441860465116,1724.3720930232555,0.3651783980166574,high,2.0,1570,802,vertical
181,63,826.6013289036545,1729.282392026578,0.3076733112407269,high,2.0,1570,802,vertical
182,63,832.3495145631068,1623.9563106796118,0.4852165057758557,high,2.0,1570,802,vertical
183,63,812.9416666666667,1754.0791666666669,0.33184399759692695,high,2.0,1570,802,vertical
184,63,833.6,1666.6870967741936,0.44134406673341364,high,2.0,1570,802,vertical
185,63,814.4364640883978,1618.0607734806629,0.31061174058602525,high,1.0,1570,802,vertical
186,63,810.2048192771084,1745.632530120482,0.40017490374985304,high,1.0,1570,802,vertical
187,63,823.3858267716536,1761.503937007874,0.38249871437685656,high,2.0,1570,802,vertical
188,63,838.584,1575.656,0.3120409942042495,high,1.0,1570,802,vertical
189,63,812.7595419847328,1630.9351145038167,0.44516244656420817,high,2.0,1570,802,vertical
190,63,845.5714285714286,1711.9142857142858,0.4165728460601991,high,1.0,1570,802,vertical
191,63,820.054794520548,1665.13698630137,0.41331889239538105,high,2.0,1570,802,vertical
192,63,814.4171428571428,1762.6,0.49054163384103117,high,2.0,1570,802,vertical
193,63,818.7777777777778,1661.4444444444443,0.3827946217903997,high,2.0,1570,802,vertical
194,63,823.4520547945206,1650.4794520547946,0.46132057092366757,high,2.0,1570,802,vertical
195,63,824.75,1622.8674242424242,0.35851822662612254,high,2.0,1570,802,vertical
196,63,819.00625,1748.2375,0.3441044774286409,high,2.0,1570,802,vertical
197,63,812.0263157894736,1645.2697368421052,0.4171443065766275,high,2.0,1570,802,vertical
198,63,821.6928571428572,1631.6714285714286,0.34979942814188264,high,2.0,1570,802,vertical
199,63,824.8557692307693,1747.1634615384614,0.3199900623219279,high,1.0,1570,802,vertical
200,63,822.669014084507,1613.5845070422536,0.3375108746545589,high,2.0,1570,802,vertical
201,63,807.478021978022,1757.9697802197802,0.4384532558700544,high,2.0,1570,802,vertical
202,63,808.4968944099379,1726.83850931677,0.31174223002430423,high,2.0,1570,802,vertical
203,63,840.3173076923077,1775.3557692307693,0.43688815916965335,high,1.0,1570,802,vertical
204,63,813.5111111111111,1638.6888888888889,0.5087153331569867,high,2.0,1570,802,vertical
205,63,812.9304812834224,1694.598930481283,0.43802394661933597,high,2.0,1570,802,vertical
206,63,829.5496688741722,1744.211920529801,0.38531837797684854,high,2.0,1570,802,vertical
207,63,805.4051724137931,1694.3663793103449,0.4248868461538697,high,2.0,1570,802,vertical
208,63,806.1923076923077,1592.673076923077,0.3496553314095847,high,1.0,1570,802,vertical
209,63,838.6779026217229,1768.258426966292,0.39411828730877707,high,2.0,1570,802,vertical
210,63,831.8461538461538,1703.946153846154,0.3999340071550137,high,1.0,1570,802,vertical
211,63,838.5846645367412,1636.3162939297124,0.35850022965336414,high,2.0,1570,802,vertical
212,63,834.180790960452,1749.909604519774,0.45699847655356857,high,2.0,1570,802,vertical
213,63,828.3774834437086,1640.4039735099338,0.3315659301994055,high,2.0,1570,802,vertical
214,63,815.9642857142857,1598.4880952380952,0.326534451511539,high,1.0,1570,802,vertical
215,63,818.390243902439,1623.658536585366,0.4679331950473665,high,2.0,1570,802,vertical
216,63,841.54,1756.88,0.4120629390498803,high,1.0,1570,802,vertical
217,63,837.2944785276073,1605.6319018404909,0.3341745670690199,high,1.0,1570,802,vertical
218,63,823.6347305389221,1643.437125748503,0.4832913571217199,high,2.0,1570,802,vertical
219,63,836.0197740112994,1598.6101694915253,0.3405423162820311,high,2.0,1570,802,vertical
220,63,821.1565217391304,1726.6173913043478,0.33788496751565494,high,1.0,1570,802,vertical
221,63,837.8344827586207,1756.193103448276,0.5003617849711269,high,2.0,1570,802,vertical
222,63,814.3582887700535,1601.572192513369,0.35077946690357925,high,2.0,1570,802,vertical
223,63,813.0274914089347,1705.5189003436426,0.43847436567569875,high,2.0,1570,802,vertical
224,63,832.5590909090909,1647.6227272727272,0.457460364508951,high,2.0,1570,802,vertical
225,63,811.0521172638437,1596.986970684039,0.38454325633841396,high,2.0,1570,802,vertical
226,63,805.8986486486486,1593.891891891892,0.354468597844898,high,2.0,1570,802,vertical
227,63,827.8846153846154,1721.8076923076924,0.5948424291246495,high,1.0,1570,802,vertical
228,63,834.7528089887641,1780.185393258427,0.5286469501568202,high,2.0,1570,802,vertical
229,63,843.6516129032258,1589.8129032258064,0.3915754747666225,high,2.0,1570,802,vertical
230,63,838.0454545454545,1698.2727272727273,0.3417547942607278,high,1.0,1570,802,vertical
231,63,830.8275862068965,1603.857142857143,0.34444444444444455,high,2.0,1570,802,vertical
232,63,821.2760416666666,1700.3958333333333,0.35212416383863443,high,2.0,1570,802,vertical
233,63,803.9081632653061,1733.15306122449,0.6377449241443492,high,1.0,1570,802,vertical
234,63,818.8333333333334,1741.2395833333333,0.5745845346417989,high,2.0,1570,802,vertical
235,63,815.15,1669.525,0.32268832147895715,high,2.0,1570,802,vertical
236,63,841.9428571428572,1711.3428571428572,0.4382283198692007,high,1.0,1570,802,vertical
237,63,822.9333333333333,1719.8666666666666,0.5194215352673164,high,1.0,1570,802,vertical
238,63,835.4493392070484,1651.9911894273127,0.39419297899319894,high,2.0,1570,802,vertical
239,63,809.8888888888889,1617.361111111111,0.07162227704072674,low,1.0,1570,802,vertical
240,63,843.9945054945055,1581.9395604395604,0.24431835668341126,low,1.0,1570,802,vertical
241,63,828.8421052631579,1777.6315789473683,0.14500943363381205,low,1.0,1570,802,vertical
242,63,831.0683229813665,1585.2639751552797,0.21991867970035384,low,1.0,1570,802,vertical
243,63,821.5551020408163,1716.5183673469387,0.3008432919855204,low,2.0,1570,802,vertical
244,63,822.7549019607843,1685.137254901961,0.2731449346468034,low,1.0,1570,802,vertical
245,63,818.6666666666666,1692.1979166666667,0.27585737261097465,low,1.0,1570,802,vertical
246,63,812.8565217391305,1676.891304347826,0.2819974966874053,low,2.0,1570,802,vertical
247,63,808.4970414201183,1782.828402366864,0.24827700739018516,low,1.0,1570,802,vertical
248,63,823.984126984127,1681.2698412698412,0.2681192074637165,low,2.0,1570,802,vertical
249,63,821.1007194244604,1684.4604316546763,0.2677596829239558,low,2.0,1570,802,vertical
250,63,824.9017094017094,1579.2094017094016,0.23297071678642986,low,2.0,1570,802,vertical
251,63,827.7272727272727,1697.0545454545454,0.29763859888464805,low,1.0,1570,802,vertical
252,63,832.5625,1619.3875,0.2951477228358754,low,1.0,1570,802,vertical
253,63,813.7232142857143,1783.852678571429,0.2783358793507853,low,2.0,1570,802,vertical
254,63,829.105504587156,1588.197247706422,0.2666938842472199,low,2.0,1570,802,vertical
255,63,809.0447154471544,1745.878048780488,0.29263205098057293,low,2.0,1570,802,vertical
256,63,836.6302521008404,1579.4579831932774,0.22714470269744766,low,2.0,1570,802,vertical
257,63,834.033950617284,1692.3765432098764,0.2158949438159535,low,2.0,1570,802,vertical
258,63,840.2333333333333,1640.85,0.17533853169492114,low,1.0,1570,802,vertical
259,63,804.513698630137,1770.917808219178,0.249158705952165,low,1.0,1570,802,vertical
260,63,805.2266666666667,1749.9333333333334,0.20943867611776043,low,2.0,1570,802,vertical
261,63,841.8498402555911,1741.153354632588,0.30603503298609264,low,2.0,1570,802,vertical
262,63,809.90625,1774.91875,0.242986864970879,low,1.0,1570,802,vertical
263,63,814.1025641025641,1608.128205128205,0.28183991153755567,low,2.0,1570,802,vertical
264,63,818.9661016949152,1687.3898305084747,0.21182630694257637,low,2.0,1570,802,vertical
265,63,819.0541666666667,1767.9333333333334,0.2849648958280994,low,2.0,1570,802,vertical
266,63,842.6105263157895,1686.621052631579,0.2694503916887589,low,1.0,1570,802,vertical
267,63,809.8666666666667,1688.2745098039215,0.26028655412759866,low,1.0,1570,802,vertical
268,63,812.0123966942149,1584.8553719008264,0.25183825501483686,low,2.0,1570,802,vertical
269,63,825.3387978142076,1691.016393442623,0.27878711314028143,low,2.0,1570,802,vertical
270,63,821.6482412060302,1695.819095477387,0.28956690029873533,low,2.0,1570,802,vertical
271,63,806.8860398860398,1664.8034188034187,0.29439883113889814,low,2.0,1570,802,vertical
272,63,824.1034482758621,1601.405172413793,0.3012919532385782,low,2.0,1570,802,vertical
273,63,803.0,1758.849315068493,0.22391284372612177,low,2.0,1570,802,vertical
274,63,822.0985401459855,1610.7007299270074,0.2869836228878323,low,2.0,1570,802,vertical
275,63,833.9425287356322,1682.448275862069,0.23696883705997493,low,2.0,1570,802,vertical
276,63,803.5398230088496,1632.6637168141592,0.2566900024669004,low,2.0,1570,802,vertical
277,63,820.9567567567567,1587.4702702702702,0.30338978943707345,low,2.0,1570,802,vertical
278,63,842.7929936305733,1687.031847133758,0.2195381823893067,low,2.0,1570,802,vertical
279,63,817.531914893617,1677.3191489361702,0.06537253668315986,low,1.0,1570,802,vertical
280,63,843.4144144144144,1667.162162162162,0.25977255185798426,low,2.0,1570,802,vertical
281,63,825.2458333333333,1706.3583333333331,0.2578301926718599,low,2.0,1570,802,vertical
282,63,823.2552083333334,1783.1770833333333,0.2303397463468599,low,2.0,1570,802,vertical
283,63,812.7173913043479,1776.3260869565215,0.2695178078311974,low,2.0,1570,802,vertical
284,63,830.969298245614,1702.1008771929824,0.2605251142738106,low,2.0,1570,802,vertical
285,63,806.2545454545455,1668.0666666666666,0.30241894498052935,low,2.0,1570,802,vertical
286,63,820.275641025641,1674.75,0.2603740885282942,low,2.0,1570,802,vertical
287,63,814.4453125,1670.546875,0.2834241102395331,low,1.0,1570,802,vertical
288,63,822.8157894736842,1775.2105263157894,0.2899917949105542,low,2.0,1570,802,vertical
289,63,817.7142857142857,1766.0,0.1905898036657827,low,1.0,1570,802,vertical
290,63,832.1460674157304,1625.887640449438,0.2892325060536355,low,2.0,1570,802,vertical
291,63,813.5737704918033,1714.1967213114754,0.27665695792344386,low,1.0,1570,802,vertical
292,63,814.7682926829268,1760.4756097560976,0.19892157435131821,low,2.0,1570,802,vertical
293,63,843.0,1617.1739130434785,0.2603077080032987,low,1.0,1570,802,vertical
294,63,827.0330578512396,1673.5702479338845,0.2594109102714041,low,2.0,1570,802,vertical
295,63,831.1084337349398,1679.5843373493976,0.21966878425671443,low,2.0,1570,802,vertical
296,63,823.2686567164179,1595.0149253731342,0.25334972780990217,low,2.0,1570,802,vertical
297,63,819.2713178294574,1675.9457364341083,0.20616053253392158,low,2.0,1570,802,vertical
298,63,837.018018018018,1674.936936936937,0.26033563153150147,low,2.0,1570,802,vertical
299,63,816.2592592592592,1700.5925925925926,0.25152035397344197,low,1.0,1570,802,vertical
300,63,805.8317757009346,1759.07476635514,0.22435431347093152,low,2.0,1570,802,vertical
301,63,829.6341463414634,1685.8048780487804,0.23031104404061453,low,1.0,1570,802,vertical
302,64,830.1214285714286,1752.3857142857144,0.38673972812036583,high,2.0,1570,802,vertical
303,64,833.5333333333333,1662.2878787878788,0.43911773747310173,high,2.0,1570,802,vertical
304,64,826.2068965517242,1630.3486590038317,0.3733816258685493,high,1.0,1570,802,vertical
305,64,822.7265625,1650.41796875,0.43396752704053665,high,2.0,1570,802,vertical
306,64,842.8339222614841,1686.416961130742,0.33058668630003457,high,1.0,1570,802,vertical
307,64,816.6215139442231,1612.3745019920318,0.39168259895071555,high,1.0,1570,802,vertical
308,64,839.8483412322275,1695.137440758294,0.32028584271236493,high,1.0,1570,802,vertical
309,64,814.568493150685,1683.335616438356,0.32801787618709055,high,1.0,1570,802,vertical
310,64,816.5126903553299,1738.1878172588831,0.9225206361657524,high,1.0,1570,802,vertical
311,64,824.6277056277056,1608.7056277056276,0.33808288368869127,high,1.0,1570,802,vertical
312,64,827.8089887640449,1706.2359550561798,0.3238169663552782,high,1.0,1570,802,vertical
313,64,822.4722222222222,1615.022222222222,0.3196254558624117,high,2.0,1570,802,vertical
314,64,834.9723502304147,1766.405529953917,0.4685696775970431,high,2.0,1570,802,vertical
315,64,838.4956521739131,1741.4478260869564,0.37662036798184484,high,1.0,1570,802,vertical
