,frame,x,y,Bra_ratio,type,Class,min_row,min_col,bar_orientation
0,27,982.9959183673468,798.6979591836734,0.40512461361340435,high,2.0,763,946,vertical
1,27,967.6019900497512,825.502487562189,0.3649407970813857,high,2.0,763,946,vertical
2,27,957.4586776859504,862.805785123967,0.35232771925078094,high,2.0,763,946,vertical
3,27,975.8144796380092,803.3257918552036,0.39034144043375785,high,2.0,763,946,vertical
4,27,969.4146341463414,838.0081300813008,0.4827689150164889,high,2.0,763,946,vertical
5,27,977.0541401273886,872.391719745223,0.3478243607429539,high,2.0,763,946,vertical
6,27,977.406976744186,795.0891472868217,0.40109264386971205,high,2.0,763,946,vertical
7,27,979.0342465753424,844.2191780821918,0.36284840405415625,high,2.0,763,946,vertical
8,27,971.1497326203208,792.7540106951872,0.4476736280435817,high,2.0,763,946,vertical
9,27,963.552380952381,875.9,0.3627006852202308,high,2.0,763,946,vertical
10,27,970.7557251908396,809.4274809160305,0.5381495836701573,high,1.0,763,946,vertical
11,27,956.8779069767442,819.7209302325581,0.34880254481818623,high,2.0,763,946,vertical
12,27,975.3625,815.3875,0.37809734342325335,high,1.0,763,946,vertical
13,27,979.766990291262,821.6569579288026,0.4091047297826788,high,2.0,763,946,vertical
14,27,977.5555555555557,834.536231884058,0.4200419376273537,high,2.0,763,946,vertical
15,27,963.0967741935484,791.4884792626729,0.4298281706502357,high,2.0,763,946,vertical
16,27,967.3090128755364,804.5922746781116,0.3985381694436951,high,2.0,763,946,vertical
17,27,969.9813664596272,861.9503105590062,0.34337736001760005,high,2.0,763,946,vertical
18,27,970.8828828828828,846.9099099099099,0.6707106420292844,high,2.0,763,946,vertical
19,27,963.12,861.02,0.3428785692485232,high,2.0,763,946,vertical
20,27,954.7555555555556,789.6185185185185,0.38429969322337754,high,2.0,763,946,vertical
21,27,989.6218487394958,788.4873949579832,0.4937839095288672,high,1.0,763,946,vertical
22,27,981.9954545454544,829.0863636363637,0.4069803406797301,high,2.0,763,946,vertical
23,27,978.1971153846154,855.8509615384615,0.40951181280509086,high,2.0,763,946,vertical
24,27,959.8252427184466,802.4029126213592,0.4256878514953042,high,2.0,763,946,vertical
25,27,952.9201388888888,805.5416666666666,0.4290162157649147,high,2.0,763,946,vertical
26,27,960.7105263157896,782.0219298245614,0.36655114999391264,high,2.0,763,946,vertical
27,27,951.6425992779784,872.7545126353791,0.36727807879858154,high,1.0,763,946,vertical
28,27,967.8220858895704,819.5828220858896,0.4528342523854388,high,2.0,763,946,vertical
29,27,948.9598393574296,858.8032128514056,0.3460402269928707,high,2.0,763,946,vertical
30,27,978.704761904762,805.9904761904762,0.3421797374320993,high,1.0,763,946,vertical
31,27,976.8481012658228,828.0632911392405,0.3597732196598707,high,1.0,763,946,vertical
32,27,949.897435897436,888.0,0.49292405293612074,high,1.0,763,946,vertical
33,27,978.8656716417912,810.9477611940298,0.39151852022492367,high,2.0,763,946,vertical
34,27,959.804761904762,875.8952380952381,0.45416627915591495,high,2.0,763,946,vertical
35,27,989.1,807.0,0.5252255695499607,high,1.0,763,946,vertical
36,27,953.4874551971326,879.0,0.40474567892714663,high,1.0,763,946,vertical
37,27,955.3382352941176,849.4375,0.44116206688340803,high,2.0,763,946,vertical
38,27,957.2947368421052,837.6,0.40369296741106164,high,2.0,763,946,vertical
39,27,968.8602150537636,817.2150537634409,0.37297718132754054,high,2.0,763,946,vertical
40,27,953.46992481203,851.5714285714286,0.4721704905300742,high,2.0,763,946,vertical
41,27,950.6846153846154,831.85,0.3437582604295211,high,2.0,763,946,vertical
42,27,949.3087248322148,845.1275167785235,0.5004134821405154,high,2.0,763,946,vertical
43,27,982.2852112676056,877.3908450704225,0.41422288428248993,high,2.0,763,946,vertical
44,27,952.5729166666666,788.3020833333334,0.41422434367541766,high,1.0,763,946,vertical
